Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs
7923,insight guides poland (travel guide with free ) (insight guides main series),guide insight travel,Insight Guides Poland (Travel Guide with Free eBook) (Insight Guides Main Series),Insight Travel Guide,Travel Guides Holiday,Paperback,4.7,16.0,https://www.amazon.in/Insight-Guides-Poland-Travel-Guide/dp/1786719886/ref=zg_bs_g_1318297031_d_sccl_16/000-0000000-0000000?psc=1
3982,health care reforms in india,gupta pratap rajendra,"Health Care Reforms in India: Making up for the Lost Decades, 1e",Rajendra Pratap Gupta,Health Administration Sciences Medicine Policy,Hardcover,4.5,16.0,https://www.amazon.in/Health-Care-Reforms-India-Decades/dp/8131243346/ref=zg_bs_g_4149550031_d_sccl_3/000-0000000-0000000?psc=1
84,sanchita's bollywood song notations,pandey sanchita,Sanchita's Bollywood Song Notations - Book 2 (Hindi),Sanchita Pandey,Film Photography Music Arts,Paperback,4.5,15.0,https://www.amazon.in/Sanchitas-Bollywood-Song-Notations-Hindi/dp/1636406882/ref=zg_bs_g_1318059031_d_sccl_5/000-0000000-0000000?psc=1
6151,environmental economics,dr. karpagam m,Environmental Economics: A Text Book,Dr. M Karpagam,Science Environmental Mathematics Studies,Paperback,4.7,15.0,https://www.amazon.in/Environmental-Economics-Third-Revised-2019/dp/9386245426/ref=zg_bs_g_4149719031_d_sccl_28/000-0000000-0000000?psc=1
6758,chinese ev electric car tesla vs byd vs toyota,kenichi,Chinese EV Electric car Tesla VS BYD VS TOYOTA: APOLLOselfdrivingcarAIToyotaTeslaHondaNIOcarEVcarelectriccar (Japanese Edition),KENICHI,Sports Bowling Petanque Bowls,Kindle Edition,4.5,15.0,https://www.amazon.in/Chinese-Electric-Tesla-TOYOTA-APOLLOselfdrivingcarAIToyotaTeslaHondaNIOcarEVcarelectriccar-ebook/dp/B0CKY6441G/ref=zg_bs_g_1318238031_d_sccl_5/000-0000000-0000000?psc=1
1843,messi vs cristiano ronaldo,a arter,Messi vs Cristiano Ronaldo - War of the Titans: Kids and beyond illustrated book: Who is better? The truth : Perfect for all ages,A Arter,Books Children's Sport,Kindle Edition,4.4,15.0,https://www.amazon.in/Messi-Cristiano-Ronaldo-illustrated-Perfect-ebook/dp/B0CGPZ2MZ1/ref=zg_bs_g_1318103031_d_sccl_14/000-0000000-0000000?psc=1
4998,amish gathering,juliet rohmer,AN AMISH GATHERING: The Blending of an Amish Family - A Novella (In Search of Amish Love Book 5),Juliet Rohmer,Romance Amish,Kindle Edition,4.6,15.0,https://www.amazon.in/AMISH-GATHERING-Blending-Family-Novella-ebook/dp/B095W6X3F4/ref=zg_bs_g_89265413031_d_sccl_1/000-0000000-0000000?psc=1
4084,2024,anne linda silvestri,2024-2025 Saunders Clinical Judgment and Test-Taking Strategies: Passing Nursing School and the NCLEX® Exam (Saunders Strategies for Success for the NCLEX Examination),Linda Anne Silvestri,Sciences Health Reference Medicine,Paperback,4.5,15.0,https://www.amazon.in/2024-2025-Saunders-Clinical-Test-Taking-Strategies/dp/0323874258/ref=zg_bs_g_4149694031_d_sccl_5/000-0000000-0000000?psc=1
4141,introduction to biostatistics (dover books on mathematics),f james rohlf,Introduction to Biostatistics (Dover Books on Mathematics),F James Rohlf,Sciences Health Research Medicine,Paperback,4.3,15.0,https://www.amazon.in/Introduction-Biostatistics-Second-Dover-Mathematics/dp/0486469611/ref=zg_bs_g_4149699031_d_sccl_12/000-0000000-0000000?psc=1
2246,beginning android development with kotlin,greg lim,Beginning Android Development With Kotlin,Greg Lim,Digital Systems Internet Computing Operating Media,Paperback,3.9,15.0,https://www.amazon.in/Beginning-Android-Development-Kotlin-Greg/dp/9811477973/ref=zg_bs_g_1318115031_d_sccl_17/000-0000000-0000000?psc=1
5440,மதங்கியின் ஐகாரிகன்!,meeyazh nuvali நுவலி மீயாழ்,மதங்கியின் ஐகாரிகன்!: Mathankiyin Aikaarikan! (Tamil Edition),மீயாழ் நுவலி  Meeyazh Nuvali ,Romance Mafia,Kindle Edition,4.3,15.0,https://www.amazon.in/%E0%AE%AE%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%90%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AE%A9%E0%AF%8D-Mathankiyin-Aikaarikan-Tamil-ebook/dp/B0CRG296G7/ref=zg_bs_g_92041939031_d_sccl_17/000-0000000-0000000?psc=1
4297,world upside down,chinoy r. sujan,World Upside Down: India Recalibrates Its Geopolitics,Sujan R. Chinoy,International Politics Globalization Relations,Paperback,4.2,15.0,https://www.amazon.in/World-Upside-Down-Recalibrates-Geopolitics/dp/9356993106/ref=zg_bs_g_1318179031_d_sccl_18/000-0000000-0000000?psc=1
137,oxford guide to plays (oxford quick reference),michael patterson,The Oxford Guide to Plays (Oxford Quick Reference),Michael Patterson,Film Photography Theater Ballet Arts,Paperback,4.3,15.0,https://www.amazon.in/Oxford-Guide-Plays-Quick-Reference/dp/0198604181/ref=zg_bs_g_1318063031_d_sccl_8/000-0000000-0000000?psc=1
4013,midwifery(obstetric and gynecological) nursing in hindi for g.n.m. 3rd year students (as per newly revised syllabus of inc),& agarwal gupta gupta preeti vinod yogesh,Midwifery(Obstetric and Gynecological) Nursing in Hindi for G.N.M. 3rd Year Students (As Per Newly Revised Syllabus of INC),Vinod Gupta & Yogesh Gupta Preeti Agarwal,Sciences Health Nursing Medicine,Paperback,4.3,15.0,https://www.amazon.in/Midwifery-Obstetric-Gynecological-Students-Syllabus/dp/8195066968/ref=zg_bs_g_4149670031_d_sccl_14/000-0000000-0000000?psc=1
2757,nta cuet pg b.ed guide 2023 exam,arihant expert,NTA CUET PG B.Ed Guide 2023 Exam,Arihant Expert,Design Preparation Education and Exams Exam Arts,Paperback,3.6,15.0,https://www.amazon.in/CUET-B-Ed-Guide-2023-Exam/dp/9388129644/ref=zg_bs_g_22934500031_d_sccl_8/000-0000000-0000000?psc=1
5518,உறவென்று சொன்னால் நீதானே,அன்புசெல்வம் காஞ்சனா,உறவென்று சொன்னால் நீதானே : (நாவல்) (Tamil Edition),காஞ்சனா அன்புசெல்வம்,Romance Interracial Multicultural,Kindle Edition,3.7,15.0,https://www.amazon.in/%E0%AE%89%E0%AE%B1%E0%AE%B5%E0%AF%86%E0%AE%A9%E0%AF%8D%E0%AE%B1%E0%AF%81-%E0%AE%9A%E0%AF%8A%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%BE%E0%AE%B2%E0%AF%8D-%E0%AE%A8%E0%AF%80%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AF%87-%E0%AE%A8%E0%AE%BE%E0%AE%B5%E0%AE%B2%E0%AF%8D-Tamil-ebook/dp/B0CQCGPB11/ref=zg_bs_g_89265409031_d_sccl_15/000-0000000-0000000?psc=1
